CWNS_ID,DUMMY_ID,FACILITY_NAME,PERMIT_NUMBER,TOTAL_RES_POPULATION_2022,FACILITY_TYPE,CURRENT_DESIGN_FLOW,COUNTY_NAME,STATE_CODE
6005041001,6005041001t1,Colusa WWTP (Treatment Plant),"['R5-02-020', 'CA0078999']",5760.0,Treatment Plant,0.9,Colusa,CA
6005042003,6005042003t0,Delano WWTF (Collection: Interceptor Sewers),['R5-2017-0052'],46956.0,Collection: Interceptor Sewers,7.2,Kern,CA
6005042003,6005042003t1,Delano WWTF (Collection: Separate Sewers),['R5-2017-0052'],46956.0,Collection: Separate Sewers,7.2,Kern,CA
6005042003,6005042003t2,Delano WWTF (Treatment Plant),['R5-2017-0052'],46956.0,Treatment Plant,7.2,Kern,CA
6005043001,6005043001t0,Chowchilla WWTP (Collection: Separate Sewers),"['WDR 90-271', '2006-0003-DWQ']",16599.0,Collection: Separate Sewers,1.8,Madera,CA
6005043001,6005043001t1,Chowchilla WWTP (Treatment Plant),"['WDR 90-271', '2006-0003-DWQ']",16599.0,Treatment Plant,1.8,Madera,CA
6005044001,6005044001,Denair CSD Collection System,,5132.0,Collection: Separate Sewers,,,CA
6005045001,6005045001t0,DONNER SUMMIT WWTF (Collection: Separate Sewers),['CA0081621'],1462.0,Collection: Separate Sewers,0.82,Nevada,CA
6005045001,6005045001t1,DONNER SUMMIT WWTF (Treatment Plant),['CA0081621'],1462.0,Treatment Plant,0.82,Nevada,CA
6005046001,6005046001t0,DOS PALOS STP (Collection: Separate Sewers),['ORDER NO. 92-094'],5040.0,Collection: Separate Sewers,0.58,,CA
6005046001,6005046001t1,DOS PALOS STP (Treatment Plant),['ORDER NO. 92-094'],5040.0,Treatment Plant,0.58,,CA
6005047001,6005047001t0,EARLIMART WWTF (Collection: Separate Sewers),,8010.0,Collection: Separate Sewers,1.25,,CA
6005047001,6005047001t1,EARLIMART WWTF (Treatment Plant),,8010.0,Treatment Plant,1.25,,CA
6005049001,6005049001t0,FIREBAUGH WWTF (Collection: Separate Sewers),,4444.0,Collection: Separate Sewers,0.5,Madera,CA
6005049001,6005049001t1,FIREBAUGH WWTF (Treatment Plant),,4444.0,Treatment Plant,0.5,Madera,CA
6005051001,6005051001t0,FRANKLIN WWTF (Collection: Separate Sewers),['89-171'],5001.0,Collection: Separate Sewers,0.4,Merced,CA
6005051001,6005051001t1,FRANKLIN WWTF (Treatment Plant),['89-171'],5001.0,Treatment Plant,0.4,Merced,CA
6005053001,6005053001,Fresno-Clovis Regional WRF,['R5-2018-0080'],895616.0,Collection: Pump Stations,68.0,Fresno,CA
6005053001,6005053001t0,Fresno-Clovis Regional WRF (Collection: Separate Sewers),['R5-2018-0080'],895616.0,Collection: Separate Sewers,68.0,Fresno,CA
6005053001,6005053001t1,Fresno-Clovis Regional WRF (Treatment Plant),['R5-2018-0080'],895616.0,Treatment Plant,68.0,Fresno,CA
6005053001,6005053001t2,Fresno-Clovis Regional WRF (Water Reuse),['R5-2018-0080'],895616.0,Water Reuse,68.0,Fresno,CA
6005054001,6005054001,GALT WWTF,['CA0081434'],24254.0,Collection: Pump Stations,3.0,Sacramento,CA
6005054001,6005054001t0,GALT WWTF (Collection: Separate Sewers),['CA0081434'],24254.0,Collection: Separate Sewers,3.0,Sacramento,CA
6005054001,6005054001t1,GALT WWTF (Treatment Plant),['CA0081434'],24254.0,Treatment Plant,3.0,Sacramento,CA
6005055001,6005055001t0,GRAYSON WWTF (Collection: Separate Sewers),"['93-088', '2006-0003-DWQ']",857.0,Collection: Separate Sewers,0.1,Stanislaus,CA
6005055001,6005055001t1,GRAYSON WWTF (Treatment Plant),"['93-088', '2006-0003-DWQ']",857.0,Treatment Plant,0.1,Stanislaus,CA
6005056001,6005056001t0,HURON WWTF (Collection: Separate Sewers),['R5-2014-0163'],6007.0,Collection: Separate Sewers,0.6,Fresno,CA
6005056001,6005056001t1,HURON WWTF (Treatment Plant),['R5-2014-0163'],6007.0,Treatment Plant,0.6,Fresno,CA
6005057001,6005057001t0,ISLETON WWTF (Collection: Separate Sewers),"['NO. R5-2012-0006', 'NO. 90-186']",756.0,Collection: Separate Sewers,0.49,,CA
6005057001,6005057001t1,ISLETON WWTF (Treatment Plant),"['NO. R5-2012-0006', 'NO. 90-186']",756.0,Treatment Plant,0.49,,CA
6005058001,6005058001t0,IVANHOE WWTF (Collection: Separate Sewers),['NO. 98-090'],3780.0,Collection: Separate Sewers,0.63,,CA
6005058001,6005058001t1,IVANHOE WWTF (Treatment Plant),['NO. 98-090'],3780.0,Treatment Plant,0.63,,CA
6005059001,6005059001,Keyes Collection System,,5122.0,Collection: Separate Sewers,,,CA
6005060001,6005060001,Nice-Lucerne Collection System,,4889.0,Collection: Separate Sewers,,,CA
6005060003,6005060003,North Lakeport Collection System,,2006.0,Collection: Separate Sewers,,,CA
6005060004,6005060004,LAKE CO NW REG WWTP,['WDR Order No. 97-249'],6895.0,Treatment Plant,2.0,Lake,CA
6005061001,6005061001t0,Brentwood WWTP (Collection: Interceptor Sewers),"['2006-0003-DWQ', 'CA0082660']",46800.0,Collection: Interceptor Sewers,5.0,Contra Costa,CA
6005061001,6005061001t1,Brentwood WWTP (Collection: Separate Sewers),"['2006-0003-DWQ', 'CA0082660']",46800.0,Collection: Separate Sewers,5.0,Contra Costa,CA
6005061001,6005061001t2,Brentwood WWTP (Treatment Plant),"['2006-0003-DWQ', 'CA0082660']",46800.0,Treatment Plant,5.0,Contra Costa,CA
6005061001,6005061001t3,Brentwood WWTP (Water Reuse),"['2006-0003-DWQ', 'CA0082660']",46800.0,Water Reuse,5.0,Contra Costa,CA
6005062001,6005062001t1,Lodi WPCF (Biosolids Handling Facility),['CA0079243'],54296.0,Biosolids Handling Facility,8.5,San Joaquin,CA
6005062001,6005062001t0,Lodi WPCF (Collection: Separate Sewers),['CA0079243'],54296.0,Collection: Separate Sewers,8.5,San Joaquin,CA
6005062001,6005062001t2,Lodi WPCF (Treatment Plant),['CA0079243'],54296.0,Treatment Plant,8.5,San Joaquin,CA
6005063001,6005063001t0,Maxwell WWTP (Collection: Separate Sewers),"['R5-2009-0109', 'CA0079987']",1130.0,Collection: Separate Sewers,0.332,,CA
6005063001,6005063001t1,Maxwell WWTP (Treatment Plant),"['R5-2009-0109', 'CA0079987']",1130.0,Treatment Plant,0.332,,CA
6005064001,6005064001t0,Merced WWTP (Collection: Separate Sewers),"['2006-0003-DWQ', 'CA0079219']",83700.0,Collection: Separate Sewers,12.0,Merced,CA
6005064001,6005064001t1,Merced WWTP (Treatment Plant),"['2006-0003-DWQ', 'CA0079219']",83700.0,Treatment Plant,12.0,Merced,CA
6005065001,6005065001,"Modesto, City of (Sutter WWTF)",['CA0079103'],204525.0,Collection: Pump Stations,14.9,Stanislaus,CA
6005065001,6005065001t0,"Modesto, City of (Sutter WWTF) (Collection: Separate Sewers)",['CA0079103'],204525.0,Collection: Separate Sewers,14.9,Stanislaus,CA
6005065001,6005065001t1,"Modesto, City of (Sutter WWTF) (Treatment Plant)",['CA0079103'],204525.0,Treatment Plant,14.9,Stanislaus,CA
6005066001,6005066001t0,Planada WWTF (Collection: Separate Sewers),"['CA0078950', '2006-0003-DWQ']",4126.0,Collection: Separate Sewers,0.53,Merced,CA
6005066001,6005066001t1,Planada WWTF (Treatment Plant),"['CA0078950', '2006-0003-DWQ']",4126.0,Treatment Plant,0.53,Merced,CA
6005068001,6005068001,RIVERBANK WWTF,['94-100'],22773.0,Collection: Pump Stations,7.9,Stanislaus,CA
6005068001,6005068001t0,RIVERBANK WWTF (Collection: Separate Sewers),['94-100'],22773.0,Collection: Separate Sewers,7.9,Stanislaus,CA
6005068001,6005068001t1,RIVERBANK WWTF (Treatment Plant),['94-100'],22773.0,Treatment Plant,7.9,Stanislaus,CA
6005068001,6005068001t2,RIVERBANK WWTF (Water Reuse),['94-100'],22773.0,Water Reuse,7.9,Stanislaus,CA
6005071001,6005071001t0,Selma-Kingsburg-Fowler CSD WWTF (Collection: Separate Sewers),['5-01-255'],40026.0,Collection: Separate Sewers,8.0,Tulare,CA
6005071001,6005071001t1,Selma-Kingsburg-Fowler CSD WWTF (Treatment Plant),['5-01-255'],40026.0,Treatment Plant,8.0,Tulare,CA
6005074001,6005074001t0,Snelling WWTF (Collection: Separate Sewers),,362.0,Collection: Separate Sewers,0.06,,CA
6005074001,6005074001t1,Snelling WWTF (Treatment Plant),,362.0,Treatment Plant,0.06,,CA
6005076001,6005076001,Tooleville Collection System,,244.0,Collection: Separate Sewers,,,CA
6005077001,6005077001t0,TURLOCK WWTF (Collection: Separate Sewers),['CA0078948'],116883.0,Collection: Separate Sewers,20.0,Stanislaus,CA
6005077001,6005077001t1,TURLOCK WWTF (Treatment Plant),['CA0078948'],116883.0,Treatment Plant,20.0,Stanislaus,CA
6005078001,6005078001t0,Visalia WWTP (Collection: Separate Sewers),"['CA0079189', 'R5-2018-0046']",117900.0,Collection: Separate Sewers,22.0,,CA
6005078001,6005078001t1,Visalia WWTP (Treatment Plant),"['CA0079189', 'R5-2018-0046']",117900.0,Treatment Plant,22.0,,CA
6005078001,6005078001t2,Visalia WWTP (Water Reuse),"['CA0079189', 'R5-2018-0046']",117900.0,Water Reuse,22.0,,CA
6005079001,6005079001t0,WASCO WWTF (Collection: Separate Sewers),['R5-2002-0198'],25356.0,Collection: Separate Sewers,3.0,,CA
6005079001,6005079001t1,WASCO WWTF (Treatment Plant),['R5-2002-0198'],25356.0,Treatment Plant,3.0,,CA
6005080001,6005080001t0,WATERFORD WWTP (Collection: Separate Sewers),"['NO. 94-273', 'CAL010535']",8242.0,Collection: Separate Sewers,1.0,,CA
6005080001,6005080001t1,WATERFORD WWTP (Treatment Plant),"['NO. 94-273', 'CAL010535']",8242.0,Treatment Plant,1.0,,CA
6005081001,6005081001t0,Yuba City WRP (Collection: Separate Sewers),['CA0079260'],47700.0,Collection: Separate Sewers,10.5,,CA
6005081001,6005081001t1,Yuba City WRP (Treatment Plant),['CA0079260'],47700.0,Treatment Plant,10.5,,CA
6005082001,6005082001t0,West Point STP (Collection: Separate Sewers),,2858.0,Collection: Separate Sewers,0.58,,CA
6005082001,6005082001t1,West Point STP (Treatment Plant),,2858.0,Treatment Plant,0.58,,CA
6005082002,6005082002t0,Vallecito/Douglas Flat WWTF (Collection: Separate Sewers),['ORDER R5-2013-0009'],549.0,Collection: Separate Sewers,0.065,,CA
6005082002,6005082002t1,Vallecito/Douglas Flat WWTF (Treatment Plant),['ORDER R5-2013-0009'],549.0,Treatment Plant,0.065,,CA
6005082003,6005082003,Arnold STP,,858.0,Collection: Pump Stations,0.17,,CA
6005082003,6005082003t0,Arnold STP (Collection: Separate Sewers),,858.0,Collection: Separate Sewers,0.17,,CA
6005082003,6005082003t1,Arnold STP (Treatment Plant),,858.0,Treatment Plant,0.17,,CA
6005082004,6005082004t0,MOTHER LODE WWTF (Collection: Separate Sewers),,127.0,Collection: Separate Sewers,0.03,,CA
6005082004,6005082004t1,MOTHER LODE WWTF (Treatment Plant),,127.0,Treatment Plant,0.03,,CA
6005082007,6005082007t0,Copper Cove STP (Collection: Separate Sewers),,2651.0,Collection: Separate Sewers,0.2,,CA
6005082007,6005082007t1,Copper Cove STP (Treatment Plant),,2651.0,Treatment Plant,0.2,,CA
6005082016,6005082016t0,Wilseyville STP (Collection: Separate Sewers),,86.0,Collection: Separate Sewers,0.009,,CA
6005082016,6005082016t1,Wilseyville STP (Treatment Plant),,86.0,Treatment Plant,0.009,,CA
6005082020,6005082020t0,Six Mile Village WWTF (Collection: Separate Sewers),,127.0,Collection: Separate Sewers,0.02,,CA
6005082020,6005082020t1,Six Mile Village WWTF (Treatment Plant),,127.0,Treatment Plant,0.02,,CA
6005082021,6005082021t0,Forest Meadows STP (Collection: Separate Sewers),['CA0085278'],1080.0,Collection: Separate Sewers,0.189,,CA
6005082021,6005082021t1,Forest Meadows STP (Treatment Plant),['CA0085278'],1080.0,Treatment Plant,0.189,,CA
6005085001,6005085001,Thermalito Collection System,['2006-0003-DWQ'],9254.0,Collection: Separate Sewers,,,CA
6005086001,6005086001t0,Parlier WWTF (Collection: Separate Sewers),['R5-95-103'],14123.0,Collection: Separate Sewers,2.0,,CA
6005086001,6005086001t1,Parlier WWTF (Treatment Plant),['R5-95-103'],14123.0,Treatment Plant,2.0,,CA
6005088002,6005088002t0,Sewerage Commis.-Oroville Reg. WWTP (Collection: Separate Sewers),['CA0079235'],48631.0,Collection: Separate Sewers,6.5,,CA
6005088002,6005088002t1,Sewerage Commis.-Oroville Reg. WWTP (Treatment Plant),['CA0079235'],48631.0,Treatment Plant,6.5,,CA
6005094001,6005094001t0,PLYMOUTH WWTF (Collection: Separate Sewers),['R5-2011-0092'],995.0,Collection: Separate Sewers,0.11,,CA
6005094001,6005094001t1,PLYMOUTH WWTF (Treatment Plant),['R5-2011-0092'],995.0,Treatment Plant,0.11,,CA
6005097001,6005097001t0,OAKHURST WWTF (Collection: Separate Sewers),,1168.0,Collection: Separate Sewers,0.25,,CA
6005097001,6005097001t1,OAKHURST WWTF (Treatment Plant),,1168.0,Treatment Plant,0.25,,CA
6005098001,6005098001,Clear Creek WWTF,['CA0079731'],65424.0,Treatment Plant,8.8,Shasta,CA
6005098002,6005098002,Stillwater WWTF,['CA0082589'],21375.0,Treatment Plant,3.8,Shasta,CA
6005099001,6005099001,JACKSON WWTF,['CA0079391'],256.0,Treatment Plant,0.71,Amador,CA
6005100001,6005100001,Amador City Collection System,['R5-2002-0224'],181.0,Collection: Separate Sewers,,,CA
6005102002,6005102002,Magnolia School Collection System,,3916.0,Collection: Separate Sewers,,,CA
6005105001,6005105001t0,Tracy WWTP (Collection: Separate Sewers),['CA0079154'],79920.0,Collection: Separate Sewers,10.8,San Joaquin,CA
6005105001,6005105001t1,Tracy WWTP (Treatment Plant),['CA0079154'],79920.0,Treatment Plant,10.8,San Joaquin,CA
6005105001,6005105001t2,Tracy WWTP (Water Reuse),['CA0079154'],79920.0,Water Reuse,10.8,San Joaquin,CA
6005106001,6005106001t0,Atwater Regional Wastewater Treatment Facility (Collection: Separate Sewers),"['R5-2017-0085-001', 'CA0079197']",38736.0,Collection: Separate Sewers,6.0,Merced,CA
6005106001,6005106001t1,Atwater Regional Wastewater Treatment Facility (Treatment Plant),"['R5-2017-0085-001', 'CA0079197']",38736.0,Treatment Plant,6.0,Merced,CA
6005107001,6005107001t0,CERES WWTP (Collection: Interceptor Sewers),,68642.0,Collection: Interceptor Sewers,3.73,Stanislaus,CA
6005107001,6005107001t1,CERES WWTP (Treatment Plant),,68642.0,Treatment Plant,3.73,Stanislaus,CA
6005108001,6005108001,Hughson WWTF,"['CAL010521', 'R5-2012-000']",6930.0,Collection: Pump Stations,1.8,,CA
6005108001,6005108001t0,Hughson WWTF (Collection: Separate Sewers),"['CAL010521', 'R5-2012-000']",6930.0,Collection: Separate Sewers,1.8,,CA
6005108001,6005108001t1,Hughson WWTF (Treatment Plant),"['CAL010521', 'R5-2012-000']",6930.0,Treatment Plant,1.8,,CA
6005109001,6005109001t0,SONORA WWTP (Collection: Separate Sewers),['WDR R5-2002-0202'],15950.0,Collection: Separate Sewers,5.0,Tuolumne,CA
6005109001,6005109001t1,SONORA WWTP (Treatment Plant),['WDR R5-2002-0202'],15950.0,Treatment Plant,5.0,Tuolumne,CA
6005112001,6005112001,IONE WWTF,['Order 95-125'],7112.0,Collection: Pump Stations,0.55,Amador,CA
6005112001,6005112001t0,IONE WWTF (Collection: Separate Sewers),['Order 95-125'],7112.0,Collection: Separate Sewers,0.55,Amador,CA
6005112001,6005112001t1,IONE WWTF (Treatment Plant),['Order 95-125'],7112.0,Treatment Plant,0.55,Amador,CA
6005113001,6005113001t0,DEL REY WWTF (Collection: Separate Sewers),['2000-0003-DWQ'],1524.0,Collection: Separate Sewers,0.3,Fresno,CA
6005113001,6005113001t1,DEL REY WWTF (Treatment Plant),['2000-0003-DWQ'],1524.0,Treatment Plant,0.3,Fresno,CA
6005114001,6005114001t0,BEAR VALLEY WWTF (Collection: Separate Sewers),['CA0081213'],109.0,Collection: Separate Sewers,0.5,,CA
6005114001,6005114001t1,BEAR VALLEY WWTF (Treatment Plant),['CA0081213'],109.0,Treatment Plant,0.5,,CA
6005118001,6005118001t0,RICHGROVE WWTF (Collection: Separate Sewers),,1429.0,Collection: Separate Sewers,0.22,,CA
6005118001,6005118001t1,RICHGROVE WWTF (Treatment Plant),,1429.0,Treatment Plant,0.22,,CA
6005121001,6005121001t0,SUTTER CREEK WWTF (Collection: Separate Sewers),,2987.0,Collection: Separate Sewers,0.48,,CA
6005121001,6005121001t1,SUTTER CREEK WWTF (Treatment Plant),,2987.0,Treatment Plant,0.48,,CA
6005122002,6005122002,"Sacramento, City of (Collection)",,571536.0,Collection: Combined Sewers,,Sacramento,CA
6005123001,6005123001t0,KETTLEMAN CITY STP (Collection: Separate Sewers),['NO. 79-143'],1064.0,Collection: Separate Sewers,0.22,Kings,CA
6005123001,6005123001t1,KETTLEMAN CITY STP (Treatment Plant),['NO. 79-143'],1064.0,Treatment Plant,0.22,Kings,CA
6005124001,6005124001t0,WESTWOOD WWTF (Collection: Separate Sewers),,1905.0,Collection: Separate Sewers,0.35,,CA
6005124001,6005124001t1,WESTWOOD WWTF (Treatment Plant),,1905.0,Treatment Plant,0.35,,CA
6005125001,6005125001t0,Marysville WWTF (Collection: Separate Sewers),['NO.5-01-071'],11569.0,Collection: Separate Sewers,1.7,,CA
6005125001,6005125001t1,Marysville WWTF (Treatment Plant),['NO.5-01-071'],11569.0,Treatment Plant,1.7,,CA
6005126001,6005126001,PATTERSON WWTF,['R5-2007-0147'],20411.0,Collection: Pump Stations,2.5,Stanislaus,CA
6005126001,6005126001t0,PATTERSON WWTF (Collection: Separate Sewers),['R5-2007-0147'],20411.0,Collection: Separate Sewers,2.5,Stanislaus,CA
6005126001,6005126001t1,PATTERSON WWTF (Treatment Plant),['R5-2007-0147'],20411.0,Treatment Plant,2.5,Stanislaus,CA
6005139001,6005139001,CSA 173 Collection System,,572.0,Collection: Separate Sewers,,,CA
6005142001,6005142001t0,ARVIN WWTF (Collection: Separate Sewers),['Order No. 5-00-093'],15840.0,Collection: Separate Sewers,0.8,,CA
6005142001,6005142001t1,ARVIN WWTF (Treatment Plant),['Order No. 5-00-093'],15840.0,Treatment Plant,0.8,,CA
6005143001,6005143001t0,DELHI STP (Collection: Separate Sewers),['ORDER R5-2015-0053'],6750.0,Collection: Separate Sewers,0.58,,CA
6005143001,6005143001t1,DELHI STP (Treatment Plant),['ORDER R5-2015-0053'],6750.0,Treatment Plant,0.58,,CA
6005145001,6005145001t0,LAKEPORT SOUTH WWTF (Collection: Separate Sewers),['R5-2012-0025'],4590.0,Collection: Separate Sewers,0.55,,CA
6005145001,6005145001t1,LAKEPORT SOUTH WWTF (Treatment Plant),['R5-2012-0025'],4590.0,Treatment Plant,0.55,,CA
6005146001,6005146001t1,Manteca WQCF (Biosolids Handling Facility),['CA0081558'],67537.0,Biosolids Handling Facility,9.87,,CA
6005146001,6005146001t0,Manteca WQCF (Collection: Separate Sewers),['CA0081558'],67537.0,Collection: Separate Sewers,9.87,,CA
6005146001,6005146001t2,Manteca WQCF (Treatment Plant),['CA0081558'],67537.0,Treatment Plant,9.87,,CA
6005147001,6005147001,Midway Collection System,['2006-0003-DWQ'],92700.0,Collection: Separate Sewers,,Orange,CA
6005148001,6005148001,Mono Village Collection System,,1151.0,Collection: Separate Sewers,,,CA
6005155001,6005155001,Collection System,['R5-2013-0153'],18615.0,Collection: Separate Sewers,,Kern,CA
6005157001,6005157001t0,Mt. Shasta WWTF (Collection: Separate Sewers),['CA0078051'],3242.0,Collection: Separate Sewers,0.8,Siskiyou,CA
6005157001,6005157001t1,Mt. Shasta WWTF (Treatment Plant),['CA0078051'],3242.0,Treatment Plant,0.8,Siskiyou,CA
6005158001,6005158001t0,ESCALON WWTF (Collection: Separate Sewers),['ORDER NO: R5-2014-01'],6750.0,Collection: Separate Sewers,1.25,,CA
6005158001,6005158001t1,ESCALON WWTF (Treatment Plant),['ORDER NO: R5-2014-01'],6750.0,Treatment Plant,1.25,,CA
6005159001,6005159001t0,GROVELAND WWTF (Collection: Separate Sewers),['2006-0003-DWQ'],3096.0,Collection: Separate Sewers,0.15,San Joaquin,CA
6005159001,6005159001t1,GROVELAND WWTF (Treatment Plant),['2006-0003-DWQ'],3096.0,Treatment Plant,0.15,San Joaquin,CA
6005160001,6005160001t0,JAMESTOWN WWTF (Collection: Separate Sewers),"['CAL010540', 'R5-2021-0046']",3150.0,Collection: Separate Sewers,0.28,,CA
6005160001,6005160001t1,JAMESTOWN WWTF (Treatment Plant),"['CAL010540', 'R5-2021-0046']",3150.0,Treatment Plant,0.28,,CA
6005161001,6005161001t0,MARIPOSA WWTF (Collection: Separate Sewers),['CA0079430'],1800.0,Collection: Separate Sewers,0.61,,CA
6005161001,6005161001t1,MARIPOSA WWTF (Treatment Plant),['CA0079430'],1800.0,Treatment Plant,0.61,,CA
6005162001,6005162001t0,San Andreas Sanitary District WWTP (Collection: Separate Sewers),['CA0079464'],2333.0,Collection: Separate Sewers,0.4,,CA
6005162001,6005162001t1,San Andreas Sanitary District WWTP (Treatment Plant),['CA0079464'],2333.0,Treatment Plant,0.4,,CA
6005164001,6005164001t0,WOODBRIDGE WWTF (Collection: Separate Sewers),['NO. 93-213'],3426.0,Collection: Separate Sewers,0.5,,CA
6005164001,6005164001t1,WOODBRIDGE WWTF (Treatment Plant),['NO. 93-213'],3426.0,Treatment Plant,0.5,,CA
6005169001,6005169001t0,KNIGHTS LANDING WWTF (Collection: Separate Sewers),['R5-2007-0149'],632.0,Collection: Separate Sewers,0.11,Yolo,CA
6005169001,6005169001t1,KNIGHTS LANDING WWTF (Treatment Plant),['R5-2007-0149'],632.0,Treatment Plant,0.11,Yolo,CA
6005177001,6005177001t0,DINUBA WWTF (Collection: Separate Sewers),['95-200'],22667.0,Collection: Separate Sewers,3.0,Tulare,CA
6005177001,6005177001t1,DINUBA WWTF (Treatment Plant),['95-200'],22667.0,Treatment Plant,3.0,Tulare,CA
6005178001,6005178001t0,Exeter WWTF (Collection: Separate Sewers),['2020-0015-DWQ'],9531.0,Collection: Separate Sewers,1.07,Tulare,CA
6005178001,6005178001t1,Exeter WWTF (Treatment Plant),['2020-0015-DWQ'],9531.0,Treatment Plant,1.07,Tulare,CA
6005179001,6005179001t0,NEWMAN WWTF (Collection: Separate Sewers),,11096.0,Collection: Separate Sewers,1.25,,CA
6005179001,6005179001t2,NEWMAN WWTF (Storage Facility),,11096.0,Storage Facility,1.25,,CA
6005179001,6005179001t1,NEWMAN WWTF (Treatment Plant),,11096.0,Treatment Plant,1.25,,CA
6005184001,6005184001,Easterly Wastewater Treatment Plant,['CA0077691'],90953.0,Collection: Pump Stations,15.0,Solano,CA
6005184001,6005184001t0,Easterly Wastewater Treatment Plant (Collection: Separate Sewers),['CA0077691'],90953.0,Collection: Separate Sewers,15.0,Solano,CA
6005184001,6005184001t1,Easterly Wastewater Treatment Plant (Treatment Plant),['CA0077691'],90953.0,Treatment Plant,15.0,Solano,CA
6005185001,6005185001,Raymus Village Collection System,,1034.0,Collection: Separate Sewers,,,CA
6005186001,6005186001t0,SALIDA TRTMNT PLANT (Collection: Separate Sewers),,3102.0,Collection: Separate Sewers,0.39,,CA
6005186001,6005186001t1,SALIDA TRTMNT PLANT (Treatment Plant),,3102.0,Treatment Plant,0.39,,CA
6005187001,6005187001t0,ANGELS CAMP WWTF (Collection: Separate Sewers),['CA0085201'],4899.0,Collection: Separate Sewers,0.6,,CA
6005187001,6005187001t1,ANGELS CAMP WWTF (Treatment Plant),['CA0085201'],4899.0,Treatment Plant,0.6,,CA
6005197001,6005197001t0,MADERA STP (Collection: Separate Sewers),['R5-2022-0074'],60548.0,Collection: Separate Sewers,7.0,Madera,CA
6005197001,6005197001t1,MADERA STP (Treatment Plant),['R5-2022-0074'],60548.0,Treatment Plant,7.0,Madera,CA
6005198001,6005198001t0,Grass Valley WWTF (Collection: Separate Sewers),"['R5-2010-0050', 'R5-03-089', 'CA0079898']",12330.0,Collection: Separate Sewers,2.78,,CA
6005198001,6005198001t1,Grass Valley WWTF (Treatment Plant),"['R5-2010-0050', 'R5-03-089', 'CA0079898']",12330.0,Treatment Plant,2.78,,CA
6005200001,6005200001t0,NEVADA CITY WWTF (Collection: Separate Sewers),['CA0079901'],2919.0,Collection: Separate Sewers,0.64,Nevada,CA
6005200001,6005200001t1,NEVADA CITY WWTF (Treatment Plant),['CA0079901'],2919.0,Treatment Plant,0.64,Nevada,CA
6005204001,6005204001t0,DUNSMUIR WWTF (Collection: Separate Sewers),['CA0078441'],1547.0,Collection: Separate Sewers,0.3,Shasta,CA
6005204001,6005204001t1,DUNSMUIR WWTF (Treatment Plant),['CA0078441'],1547.0,Treatment Plant,0.3,Shasta,CA
6005205001,6005205001,"Davis, City of WWTP",['CA0079049'],62764.0,Collection: Pump Stations,7.5,Yolo,CA
6005205001,6005205001t0,"Davis, City of WWTP (Collection: Separate Sewers)",['CA0079049'],62764.0,Collection: Separate Sewers,7.5,Yolo,CA
6005205001,6005205001t1,"Davis, City of WWTP (Treatment Plant)",['CA0079049'],62764.0,Treatment Plant,7.5,Yolo,CA
6005216001,6005216001,Placer Co. Sewer Maint. District #2,['2006-0003-DWQ'],15906.0,Collection: Pump Stations,,Placer,CA
6005216001,6005216001t0,Placer Co. Sewer Maint. District #2 (Collection: Separate Sewers),['2006-0003-DWQ'],15906.0,Collection: Separate Sewers,,Placer,CA
6005218001,6005218001t0,Sheridan WWTF (Collection: Separate Sewers),['R5-02-208'],572.0,Collection: Separate Sewers,0.09,,CA
6005218001,6005218001t1,Sheridan WWTF (Treatment Plant),['R5-02-208'],572.0,Treatment Plant,0.09,,CA
6005226001,6005226001t0,Cutler-Orosi WWTF (Collection: Separate Sewers),['CA0081485'],14130.0,Collection: Separate Sewers,2.0,,CA
6005226001,6005226001t1,Cutler-Orosi WWTF (Treatment Plant),['CA0081485'],14130.0,Treatment Plant,2.0,,CA
6005227001,6005227001t0,Dry Creek WWTP (Collection: Separate Sewers),['CA0079502'],120655.0,Collection: Separate Sewers,18.0,Placer,CA
6005227001,6005227001t1,Dry Creek WWTP (Treatment Plant),['CA0079502'],120655.0,Treatment Plant,18.0,Placer,CA
6005227002,6005227002t0,Pleasant Grove WWTP (Collection: Separate Sewers),['CA0084573'],112320.0,Collection: Separate Sewers,12.0,Placer,CA
6005227002,6005227002t1,Pleasant Grove WWTP (Treatment Plant),['CA0084573'],112320.0,Treatment Plant,12.0,Placer,CA
6005229001,6005229001,Daphnedale Park Collection System,,136.0,Collection: Separate Sewers,,,CA
6005232001,6005232001t0,SHASTA LAKE WWTF (Collection: Separate Sewers),['CA0079511'],7920.0,Collection: Separate Sewers,1.3,,CA
6005232001,6005232001t1,SHASTA LAKE WWTF (Treatment Plant),['CA0079511'],7920.0,Treatment Plant,1.3,,CA
6005233001,6005233001t0,Colfax WWTF (Collection: Separate Sewers),['CA0079529'],1566.0,Collection: Separate Sewers,0.5,Placer,CA
6005233001,6005233001t1,Colfax WWTF (Treatment Plant),['CA0079529'],1566.0,Treatment Plant,0.5,Placer,CA
6005234001,6005234001t0,LINCOLN WWTF (Collection: Separate Sewers),['CA0084476'],59400.0,Collection: Separate Sewers,5.9,Placer,CA
6005234001,6005234001t1,LINCOLN WWTF (Treatment Plant),['CA0084476'],59400.0,Treatment Plant,5.9,Placer,CA
6005234001,6005234001t2,LINCOLN WWTF (Water Reuse),['CA0084476'],59400.0,Water Reuse,5.9,Placer,CA
6005235001,6005235001,DIXON WWTF,['R5-2014-0098'],17368.0,Collection: Pump Stations,1.4,Solano,CA
