"CWNS_ID","FACILITY_ID","STATE_CODE","COST_METHOD","FACILITY_DOCUMENT_CET_ID","FACILITY_DOCUMENT_COST_ID","CONSTRUCTION_TYPE","SIZING_METHOD","COUNTY_ID","COUNTY_NAME","NUM_HOME_SERVED","POP_SERVED","POP_PER_HOUSEHOLD"
"55000000292",3613070,WI,Decentralized,9664,44608,Replace,Number of Homes Served,3022,Pierce,1096,,2.52
"55000000292",3613070,WI,Decentralized,9663,44608,New,Number of Homes Served,3022,Pierce,1460,,2.52
"55000000294",3613074,WI,Decentralized,9670,44619,New,Number of Homes Served,3023,Polk,2960,,2.33
"55000000294",3613074,WI,Decentralized,9671,44619,Replace,Number of Homes Served,3023,Polk,3372,,2.33
"55000000296",3613076,WI,Decentralized,9674,44621,Replace,Number of Homes Served,3024,Portage,2168,,2.35
"55000000296",3613076,WI,Decentralized,9673,44621,New,Number of Homes Served,3024,Portage,1688,,2.35
"55000000298",3613078,WI,Decentralized,9681,44630,New,Number of Homes Served,3025,Price,1208,,1.98
"55000000298",3613078,WI,Decentralized,9682,44630,Replace,Number of Homes Served,3025,Price,1416,,1.98
"55000000300",3613080,WI,Decentralized,9685,44637,New,Number of Homes Served,3026,Racine,1532,,2.47
"55000000300",3613080,WI,Decentralized,9686,44637,Replace,Number of Homes Served,3026,Racine,1464,,2.47
"55000000302",3613082,WI,Decentralized,9692,44641,Replace,Number of Homes Served,3027,Richland,748,,2.26
"55000000302",3613082,WI,Decentralized,9691,44641,New,Number of Homes Served,3027,Richland,608,,2.26
"55000000306",3613086,WI,Decentralized,9697,44649,New,Number of Homes Served,3028,Rock,1396,,2.46
"55000000306",3613086,WI,Decentralized,9698,44649,Replace,Number of Homes Served,3028,Rock,1828,,2.46
"55000000308",3613088,WI,Decentralized,9701,44654,New,Number of Homes Served,3029,Rusk,1136,,2.18
"55000000308",3613088,WI,Decentralized,9702,44654,Replace,Number of Homes Served,3029,Rusk,1172,,2.18
"55000000314",3613095,WI,Decentralized,9712,44691,Replace,Number of Homes Served,3030,St. Croix,2952,,2.57
"55000000314",3613095,WI,Decentralized,9711,44691,New,Number of Homes Served,3030,St. Croix,5116,,2.57
"55000000309",3613090,WI,Decentralized,9704,44656,Replace,Number of Homes Served,3031,Sauk,1560,,2.41
"55000000309",3613090,WI,Decentralized,9703,44656,New,Number of Homes Served,3031,Sauk,1676,,2.41
"55000000310",3613091,WI,Decentralized,9705,44661,New,Number of Homes Served,3032,Sawyer,2264,,2.06
"55000000310",3613091,WI,Decentralized,9706,44661,Replace,Number of Homes Served,3032,Sawyer,3640,,2.06
"55000000312",3613093,WI,Decentralized,9708,44665,Replace,Number of Homes Served,3033,Shawano,852,,2.37
"55000000312",3613093,WI,Decentralized,9707,44665,New,Number of Homes Served,3033,Shawano,916,,2.37
"55000000313",3613094,WI,Decentralized,9709,44670,New,Number of Homes Served,3034,Sheboygan,876,,2.35
"55000000313",3613094,WI,Decentralized,9710,44670,Replace,Number of Homes Served,3034,Sheboygan,1972,,2.35
"55000000315",3613128,WI,Decentralized,9762,44913,Replace,Number of Homes Served,3035,Taylor,1228,,2.34
"55000000315",3613128,WI,Decentralized,9761,44913,New,Number of Homes Served,3035,Taylor,932,,2.34
"55000000316",3613129,WI,Decentralized,9764,44917,Replace,Number of Homes Served,3036,Trempealeau,712,,2.42
"55000000316",3613129,WI,Decentralized,9763,44917,New,Number of Homes Served,3036,Trempealeau,1104,,2.42
"55000000317",3613130,WI,Decentralized,9765,44923,New,Number of Homes Served,3037,Vernon,1780,,2.5
"55000000317",3613130,WI,Decentralized,9766,44923,Replace,Number of Homes Served,3037,Vernon,1112,,2.5
"55000000318",3613131,WI,Decentralized,9771,44938,New,Number of Homes Served,3038,Vilas,3428,,1.97
"55000000318",3613131,WI,Decentralized,9772,44938,Replace,Number of Homes Served,3038,Vilas,6080,,1.97
"55000000319",3613132,WI,Decentralized,9781,44953,Replace,Number of Homes Served,3039,Walworth,2228,,2.45
"55000000319",3613132,WI,Decentralized,9779,44953,New,Number of Homes Served,3039,Walworth,2548,,2.45
"55000000320",3613137,WI,Decentralized,9786,44979,New,Number of Homes Served,3040,Washburn,1948,,2.14
"55000000320",3613137,WI,Decentralized,9787,44979,Replace,Number of Homes Served,3040,Washburn,2160,,2.14
"55000000321",3613138,WI,Decentralized,9788,44981,New,Number of Homes Served,3041,Washington,3556,,2.47
"55000000321",3613138,WI,Decentralized,9789,44981,Replace,Number of Homes Served,3041,Washington,2452,,2.47
"55000000322",3613140,WI,Decentralized,9790,45001,New,Number of Homes Served,3042,Waukesha,5736,,2.49
"55000000322",3613140,WI,Decentralized,9791,45001,Replace,Number of Homes Served,3042,Waukesha,3484,,2.49
"55000000323",3613142,WI,Decentralized,9792,45002,New,Number of Homes Served,3043,Waupaca,1364,,2.23
"55000000323",3613142,WI,Decentralized,9793,45002,Replace,Number of Homes Served,3043,Waupaca,2320,,2.23
"55000000324",3613143,WI,Decentralized,9794,45010,New,Number of Homes Served,3044,Waushara,1296,,2.31
"55000000324",3613143,WI,Decentralized,9795,45010,Replace,Number of Homes Served,3044,Waushara,2460,,2.31
"55000000325",3613144,WI,Decentralized,9797,45017,Replace,Number of Homes Served,3045,Winnebago,912,,2.3
"55000000325",3613144,WI,Decentralized,9796,45017,New,Number of Homes Served,3045,Winnebago,1468,,2.3
"55000000260",3612924,WI,Decentralized,9248,43460,Replace,Number of Homes Served,3046,Wood,1952,,2.23
"55000000260",3612924,WI,Decentralized,9247,43460,New,Number of Homes Served,3046,Wood,1500,,2.23
"72000000031",3613261,PR,Decentralized,9981,46330,New,Population,3086,Arecibo,,5250,2.64
"72000000031",3613261,PR,Decentralized,9982,46330,New,Number of Homes Served,3086,Arecibo,25,,2.64
"72000000032",3613264,PR,Decentralized,9984,46335,New,Number of Homes Served,3090,Bayamon,88,,2.55
"72000000032",3613264,PR,Decentralized,9983,46335,New,Population,3090,Bayamon,,17400,2.55
"72000000033",3613266,PR,Decentralized,9985,46340,New,Population,3092,Caguas,,9600,2.65
"72000000033",3613266,PR,Decentralized,9986,46340,New,Number of Homes Served,3092,Caguas,52,,2.65
"72000000034",3613269,PR,Decentralized,9987,46353,New,Population,3106,Fajardo,,12000,2.52
"72000000034",3613269,PR,Decentralized,9988,46353,New,Number of Homes Served,3106,Fajardo,48,,2.52
"72000000037",3613274,PR,Decentralized,9993,46359,New,Number of Homes Served,3110,Guayanilla,4,,2.83
"72000000036",3613273,PR,Decentralized,9991,46356,New,Population,3111,Guaynabo,,12600,2.81
"72000000036",3613273,PR,Decentralized,9992,46356,New,Number of Homes Served,3111,Guaynabo,64,,2.81
"72000000035",3613272,PR,Decentralized,9990,46354,New,Number of Homes Served,3129,Mayaguez,12,,2.5
"72000000035",3613272,PR,Decentralized,9989,46354,New,Population,3129,Mayaguez,,4800,2.5
"09000040003",3601697,CT,Decentralized,7308,34468,New,Number of Homes Served,3165,Hartford,147,,2.48
"09000000005",3600845,CT,Decentralized,7463,35153,New,Number of Homes Served,3165,Hartford,577,,2.48
"09000230002",3603025,CT,Decentralized,7443,35114,New,Number of Homes Served,3165,Hartford,203,,2.48
"09000000005",3600845,CT,Decentralized,7464,35153,Replace,Number of Homes Served,3165,Hartford,152,,2.48
"09000650001",1071848,CT,Decentralized,7726,36173,New,Number of Homes Served,3165,Hartford,33,,2.48
"09000650001",1071848,CT,Decentralized,7727,36173,Replace,Number of Homes Served,3165,Hartford,200,,2.48
"09000230002",3603025,CT,Decentralized,7444,35114,Replace,Number of Homes Served,3165,Hartford,640,,2.48
"09000000001",3600390,CT,Decentralized,7469,35169,New,Number of Homes Served,3165,Hartford,17,,2.48
"09000000062",3612271,CT,Decentralized,8448,36983,New,Population,3165,Hartford,,600,2.48
"09000920002",3605143,CT,Decentralized,8484,38488,Replace,Number of Homes Served,3165,Hartford,693,,2.48
"09000070002",3601351,CT,Decentralized,8546,38916,New,Number of Homes Served,3165,Hartford,263,,2.48
"09001280002",3602891,CT,Decentralized,8499,38527,New,Number of Homes Served,3165,Hartford,107,,2.48
"09001280002",3602891,CT,Decentralized,8500,38527,Replace,Number of Homes Served,3165,Hartford,1360,,2.48
"09000000026",3603322,CT,Decentralized,8538,38891,New,Number of Homes Served,3165,Hartford,137,,2.48
"09000000033",3606409,CT,Decentralized,8541,38893,New,Number of Homes Served,3165,Hartford,43,,2.48
"09000920002",3605143,CT,Decentralized,8483,38488,New,Number of Homes Served,3165,Hartford,207,,2.48
"09000200002",3602325,CT,Decentralized,8305,34532,New,Population,3165,Hartford,,600,2.48
"09000000001",3600390,CT,Decentralized,9222,35169,Replace,Number of Homes Served,3165,Hartford,110,,2.48
"09000040003",3601697,CT,Decentralized,9220,34468,Replace,Number of Homes Served,3165,Hartford,787,,2.48
"09000000033",3606409,CT,Decentralized,9241,38893,Replace,Number of Homes Served,3165,Hartford,113,,2.48
"09000000026",3603322,CT,Decentralized,9242,38891,Replace,Number of Homes Served,3165,Hartford,170,,2.48
"09000070002",3601351,CT,Decentralized,9221,38916,Replace,Number of Homes Served,3165,Hartford,787,,2.48
"09000300001",1071802,CT,Decentralized,7456,35137,Replace,Number of Homes Served,3166,Tolland,503,,2.44
"09000320002",3605440,CT,Decentralized,7457,35138,New,Number of Homes Served,3166,Tolland,260,,2.44
"09000010001",1071768,CT,Decentralized,7303,34451,New,Number of Homes Served,3166,Tolland,67,,2.44
"09000010001",1071768,CT,Decentralized,7304,34451,Replace,Number of Homes Served,3166,Tolland,310,,2.44
"09000120002",3600715,CT,Decentralized,7316,34489,Replace,Number of Homes Served,3166,Tolland,363,,2.44
"09000670001",1071851,CT,Decentralized,7728,36175,New,Number of Homes Served,3166,Tolland,213,,2.44
"09000670001",1071851,CT,Decentralized,7729,36175,Replace,Number of Homes Served,3166,Tolland,521,,2.44
"09000300001",1071802,CT,Decentralized,7455,35137,New,Number of Homes Served,3166,Tolland,163,,2.44
"09000120002",3600715,CT,Decentralized,7315,34489,New,Number of Homes Served,3166,Tolland,73,,2.44
"09000320002",3605440,CT,Decentralized,7458,35138,Replace,Number of Homes Served,3166,Tolland,780,,2.44
"09000000049",3611814,CT,Decentralized,8457,38293,New,Population,3166,Tolland,,1200,2.44
"09000000027",3603509,CT,Decentralized,8459,38296,New,Population,3166,Tolland,,600,2.44
"09001600001",1071965,CT,Decentralized,8472,38420,New,Population,3166,Tolland,,2400,2.44
"09001290001",1071927,CT,Decentralized,8502,38530,Replace,Number of Homes Served,3166,Tolland,624,,2.44
"09001450001",1071950,CT,Decentralized,8521,38864,New,Number of Homes Served,3166,Tolland,53,,2.44
"09000780003",3605990,CT,Decentralized,8385,36183,New,Population,3166,Tolland,,1200,2.44
"09001600001",1071965,CT,Decentralized,8474,38420,New,Number of Homes Served,3166,Tolland,110,,2.44
"09001600001",1071965,CT,Decentralized,8473,38420,Replace,Population,3166,Tolland,,1200,2.44
"09001290001",1071927,CT,Decentralized,8501,38530,New,Number of Homes Served,3166,Tolland,296,,2.44
"09000780003",3605990,CT,Decentralized,8386,36183,Replace,Population,3166,Tolland,,600,2.44
"09000000048",3611812,CT,Decentralized,8453,38289,Replace,Population,3166,Tolland,,600,2.44
"09000000069",3612393,CT,Decentralized,8456,38292,New,Population,3166,Tolland,,1200,2.44
"09000000049",3611814,CT,Decentralized,8458,38293,Replace,Population,3166,Tolland,,600,2.44
"09000780003",3605990,CT,Decentralized,8383,36183,New,Number of Homes Served,3166,Tolland,157,,2.44
"09001450001",1071950,CT,Decentralized,8522,38864,Replace,Number of Homes Served,3166,Tolland,40,,2.44
"09000780003",3605990,CT,Decentralized,8384,36183,Replace,Number of Homes Served,3166,Tolland,773,,2.44
"09001600001",1071965,CT,Decentralized,8475,38420,Replace,Number of Homes Served,3166,Tolland,267,,2.44
"09000790002",3606156,CT,Decentralized,9361,43918,New,Number of Homes Served,3166,Tolland,145,,2.44
"09000790002",3606156,CT,Decentralized,9362,43918,Replace,Number of Homes Served,3166,Tolland,355,,2.44
"13000000401",3607616,GA,Decentralized,2001,5659,New,Number of Homes Served,3168,Jeff Davis,644,,2.82
"13000000420",3607651,GA,Decentralized,2193,5723,Replace,Number of Homes Served,3168,Jeff Davis,4,,2.82
"13000000377",3607450,GA,Decentralized,1959,5649,New,Number of Homes Served,3169,Lanier,576,,2.71
"13000000417",3607644,GA,Decentralized,2156,5711,Replace,Number of Homes Served,3169,Lanier,132,,2.71
"13000000379",3607456,GA,Decentralized,1930,5646,New,Number of Homes Served,3170,Lincoln,468,,2.23
"13000000414",3607641,GA,Decentralized,2127,5708,Replace,Number of Homes Served,3170,Lincoln,168,,2.23
"13000000419",3607649,GA,Decentralized,2183,5716,Replace,Number of Homes Served,3171,McIntosh,804,,2.33
"13000000392",3607592,GA,Decentralized,1986,5653,New,Number of Homes Served,3171,McIntosh,1412,,2.33
"13000000418",3607645,GA,Decentralized,2168,5713,Replace,Number of Homes Served,3172,Miller,212,,2.4
"13000000376",3607449,GA,Decentralized,1971,4918,New,Number of Homes Served,3172,Miller,248,,2.4
"41000000169",3610778,OR,Decentralized,5243,23732,Replace,Number of Homes Served,2171,Jefferson,38,,2.78
"37000000221",3612279,NC,Decentralized,8125,37019,New,Number of Homes Served,1882,Graham,273,,2.47
"37000000221",3612279,NC,Decentralized,8126,37019,Replace,Number of Homes Served,1882,Graham,40,,2.47
"37000000222",3612280,NC,Decentralized,8128,37020,Replace,Number of Homes Served,1883,Granville,572,,2.6
"37000000222",3612280,NC,Decentralized,8127,37020,New,Number of Homes Served,1883,Granville,3064,,2.6
"37000000223",3612281,NC,Decentralized,8129,37021,New,Number of Homes Served,1884,Greene,1072,,2.59
"37000000223",3612281,NC,Decentralized,8130,37021,Replace,Number of Homes Served,1884,Greene,172,,2.59
"37000000224",3612282,NC,Decentralized,8132,37022,Replace,Number of Homes Served,1885,Guilford,2232,,2.49
"37000000224",3612282,NC,Decentralized,8131,37022,New,Number of Homes Served,1885,Guilford,5712,,2.49
"37000000226",3612366,NC,Decentralized,8414,37915,New,Number of Homes Served,1886,Halifax,1324,,2.37
"37000000226",3612366,NC,Decentralized,8415,37915,Replace,Number of Homes Served,1886,Halifax,412,,2.37
"37000000227",3612368,NC,Decentralized,8416,37924,New,Number of Homes Served,1887,Harnett,10320,,2.84
"37000000227",3612368,NC,Decentralized,8417,37924,Replace,Number of Homes Served,1887,Harnett,472,,2.84
"37000000228",3612369,NC,Decentralized,8418,37937,New,Number of Homes Served,1888,Haywood,387,,2.27
"37000000228",3612369,NC,Decentralized,8419,37937,Replace,Number of Homes Served,1888,Haywood,260,,2.27
"37000000230",3612372,NC,Decentralized,8422,37949,New,Number of Homes Served,1889,Hertford,431,,2.46
"37000000230",3612372,NC,Decentralized,8423,37949,Replace,Number of Homes Served,1889,Hertford,281,,2.46
"37000000231",3612373,NC,Decentralized,8424,37965,New,Number of Homes Served,1890,Hoke,3652,,2.95
"37000000231",3612373,NC,Decentralized,8425,37965,Replace,Number of Homes Served,1890,Hoke,876,,2.95
"37000000232",3612374,NC,Decentralized,8427,37966,Replace,Number of Homes Served,1891,Hyde,332,,2.36
"37000000232",3612374,NC,Decentralized,8426,37966,New,Number of Homes Served,1891,Hyde,252,,2.36
"37000000233",3612384,NC,Decentralized,8428,38125,New,Number of Homes Served,1892,Iredell,9860,,2.63
"37000000233",3612384,NC,Decentralized,8429,38125,Replace,Number of Homes Served,1892,Iredell,1992,,2.63
"37000000122",3611160,NC,Decentralized,5898,25205,Replace,Number of Homes Served,1893,Johnston,2800,,2.83
"37000000122",3611160,NC,Decentralized,5897,25205,New,Number of Homes Served,1893,Johnston,23912,,2.83
"37000000235",3612387,NC,Decentralized,8435,38154,Replace,Number of Homes Served,1894,Jones,180,,2.34
"37000000235",3612387,NC,Decentralized,8434,38154,New,Number of Homes Served,1894,Jones,508,,2.34
"37000000239",3612401,NC,Decentralized,8465,38381,Replace,Number of Homes Served,1895,Lee,468,,2.72
"37000000239",3612401,NC,Decentralized,8464,38381,New,Number of Homes Served,1895,Lee,1543,,2.72
"37000000240",3612402,NC,Decentralized,8466,38391,New,Number of Homes Served,1896,Lenoir,1400,,2.39
"37000000240",3612402,NC,Decentralized,8467,38391,Replace,Number of Homes Served,1896,Lenoir,640,,2.39
"37000000245",3612408,NC,Decentralized,8523,38866,New,Number of Homes Served,1897,McDowell,2540,,2.43
"37000000245",3612408,NC,Decentralized,8524,38866,Replace,Number of Homes Served,1897,McDowell,588,,2.43
"37000000242",3612404,NC,Decentralized,8511,38540,New,Number of Homes Served,1898,Macon,2956,,2.16
"37000000242",3612404,NC,Decentralized,8512,38540,Replace,Number of Homes Served,1898,Macon,1160,,2.16
"37000000243",3612405,NC,Decentralized,8514,38541,Replace,Number of Homes Served,1899,Madison,224,,2.42
"37000000243",3612405,NC,Decentralized,8513,38541,New,Number of Homes Served,1899,Madison,1692,,2.42
"37000000244",3612407,NC,Decentralized,8516,38542,Replace,Number of Homes Served,1900,Martin,488,,2.42
"37000000244",3612407,NC,Decentralized,8515,38542,New,Number of Homes Served,1900,Martin,644,,2.42
"37000000246",3612409,NC,Decentralized,8532,38880,Replace,Number of Homes Served,1901,Mecklenburg,608,,2.58
"37000000246",3612409,NC,Decentralized,8531,38880,New,Number of Homes Served,1901,Mecklenburg,1124,,2.58
"37000000247",3612410,NC,Decentralized,8540,38892,Replace,Number of Homes Served,1902,Mitchell,192,,2.31
"37000000247",3612410,NC,Decentralized,8539,38892,New,Number of Homes Served,1902,Mitchell,1024,,2.31
"37000000248",3612411,NC,Decentralized,8543,38900,Replace,Number of Homes Served,1903,Montgomery,212,,2.56
"37000000248",3612411,NC,Decentralized,8542,38900,New,Number of Homes Served,1903,Montgomery,708,,2.56
"37000000249",3612412,NC,Decentralized,8544,38910,New,Number of Homes Served,1904,Moore,7924,,2.41
"37000000249",3612412,NC,Decentralized,8545,38910,Replace,Number of Homes Served,1904,Moore,4708,,2.41
"37000000250",3612443,NC,Decentralized,8623,39976,Replace,Number of Homes Served,1905,Nash,712,,2.48
"37000000250",3612443,NC,Decentralized,8622,39976,New,Number of Homes Served,1905,Nash,4276,,2.48
"37000000251",3612444,NC,Decentralized,8625,39978,Replace,Number of Homes Served,1906,New Hanover,668,,2.31
"37000000251",3612444,NC,Decentralized,8624,39978,New,Number of Homes Served,1906,New Hanover,912,,2.31
"37000000252",3612445,NC,Decentralized,8629,39989,Replace,Number of Homes Served,1907,Northampton,376,,2.24
"37000000252",3612445,NC,Decentralized,8628,39989,New,Number of Homes Served,1907,Northampton,712,,2.24
"37000000253",3612446,NC,Decentralized,8631,39993,Replace,Number of Homes Served,1908,Onslow,2216,,2.72
"37000000253",3612446,NC,Decentralized,8630,39993,New,Number of Homes Served,1908,Onslow,6260,,2.72
"37000000254",3612447,NC,Decentralized,8633,39994,Replace,Number of Homes Served,1909,Orange,1376,,2.49
"37000000254",3612447,NC,Decentralized,8632,39994,New,Number of Homes Served,1909,Orange,3264,,2.49
"37000000255",3612559,NC,Decentralized,8627,39985,Replace,Number of Homes Served,1910,Pamlico,204,,2.21
"37000000255",3612559,NC,Decentralized,8626,39985,New,Number of Homes Served,1910,Pamlico,313,,2.21
"37000000256",3612570,NC,Decentralized,8635,40107,New,Number of Homes Served,1911,Pasquotank,2800,,2.52
"37000000256",3612570,NC,Decentralized,8636,40107,Replace,Number of Homes Served,1911,Pasquotank,407,,2.52
"37000000257",3612571,NC,Decentralized,8637,40114,New,Number of Homes Served,1912,Pender,7396,,2.72
"37000000257",3612571,NC,Decentralized,8638,40114,Replace,Number of Homes Served,1912,Pender,1268,,2.72
"37000000258",3612572,NC,Decentralized,8639,40130,New,Number of Homes Served,1913,Perquimans,997,,2.25
"37000000258",3612572,NC,Decentralized,8640,40130,Replace,Number of Homes Served,1913,Perquimans,183,,2.25
"37000000259",3612573,NC,Decentralized,8641,40135,New,Number of Homes Served,1914,Person,3316,,2.44
"37000000259",3612573,NC,Decentralized,8642,40135,Replace,Number of Homes Served,1914,Person,418,,2.44
"37000000260",3612574,NC,Decentralized,8643,40136,New,Number of Homes Served,1915,Pitt,4420,,2.46
"37000000260",3612574,NC,Decentralized,8644,40136,Replace,Number of Homes Served,1915,Pitt,848,,2.46
"37000000261",3612575,NC,Decentralized,8648,40143,Replace,Number of Homes Served,1916,Polk,616,,2.23
"37000000261",3612575,NC,Decentralized,8647,40143,New,Number of Homes Served,1916,Polk,1764,,2.23
"37000000262",3612604,NC,Decentralized,8654,40387,New,Number of Homes Served,1917,Randolph,4060,,2.51
"37000000262",3612604,NC,Decentralized,8655,40387,Replace,Number of Homes Served,1917,Randolph,1820,,2.51
"37000000263",3612605,NC,Decentralized,8667,40391,Replace,Number of Homes Served,1918,Richmond,1736,,2.37
"37000000263",3612605,NC,Decentralized,8666,40391,New,Number of Homes Served,1918,Richmond,1380,,2.37
"37000000264",3612606,NC,Decentralized,8658,40414,New,Number of Homes Served,1919,Robeson,6640,,2.81
"37000000264",3612606,NC,Decentralized,8659,40414,Replace,Number of Homes Served,1919,Robeson,3976,,2.81
"37000000265",3612607,NC,Decentralized,8661,40421,Replace,Number of Homes Served,1920,Rockingham,1380,,2.4
"37000000265",3612607,NC,Decentralized,8660,40421,New,Number of Homes Served,1920,Rockingham,3340,,2.4
"37000000266",3612608,NC,Decentralized,8662,40428,New,Number of Homes Served,1921,Rowan,2952,,2.57
"37000000266",3612608,NC,Decentralized,8663,40428,Replace,Number of Homes Served,1921,Rowan,972,,2.57
"37000000267",3612609,NC,Decentralized,8664,40434,New,Number of Homes Served,1922,Rutherford,2892,,2.45
"37000000267",3612609,NC,Decentralized,8665,40434,Replace,Number of Homes Served,1922,Rutherford,680,,2.45
"37000000268",3612618,NC,Decentralized,8681,40628,New,Number of Homes Served,1923,Sampson,3220,,2.66
"37000000268",3612618,NC,Decentralized,8682,40628,Replace,Number of Homes Served,1923,Sampson,1352,,2.66
"37000000269",3612619,NC,Decentralized,8683,40632,New,Number of Homes Served,1924,Scotland,447,,2.53
"37000000269",3612619,NC,Decentralized,8684,40632,Replace,Number of Homes Served,1924,Scotland,640,,2.53
"37000000270",3612620,NC,Decentralized,8685,40639,New,Number of Homes Served,1925,Stanly,2400,,2.55
"37000000270",3612620,NC,Decentralized,8686,40639,Replace,Number of Homes Served,1925,Stanly,1188,,2.55
"37000000271",3612621,NC,Decentralized,8688,40648,Replace,Number of Homes Served,1926,Stokes,820,,2.31
"37000000271",3612621,NC,Decentralized,8687,40648,New,Number of Homes Served,1926,Stokes,1932,,2.31
"37000000272",3612622,NC,Decentralized,8689,40654,New,Number of Homes Served,1927,Surry,4163,,2.43
"37000000272",3612622,NC,Decentralized,8690,40654,Replace,Number of Homes Served,1927,Surry,833,,2.43
"37000000273",3612623,NC,Decentralized,8702,40711,New,Number of Homes Served,1928,Swain,1492,,2.49
"37000000273",3612623,NC,Decentralized,8703,40711,Replace,Number of Homes Served,1928,Swain,316,,2.49
"37000000274",3612633,NC,Decentralized,8706,40847,New,Number of Homes Served,1929,Transylvania,2220,,2.23
"37000000274",3612633,NC,Decentralized,8707,40847,Replace,Number of Homes Served,1929,Transylvania,896,,2.23
"37000000275",3612634,NC,Decentralized,8708,40852,New,Number of Homes Served,1930,Tyrrell,92,,2.1
"37000000275",3612634,NC,Decentralized,8709,40852,Replace,Number of Homes Served,1930,Tyrrell,92,,2.1
"37000000276",3612635,NC,Decentralized,8710,40857,New,Number of Homes Served,1931,Union,6140,,3
"37000000276",3612635,NC,Decentralized,8711,40857,Replace,Number of Homes Served,1931,Union,1284,,3
"37000000277",3612636,NC,Decentralized,8712,40864,New,Number of Homes Served,1932,Vance,1128,,2.59
"37000000277",3612636,NC,Decentralized,8713,40864,Replace,Number of Homes Served,1932,Vance,712,,2.59
"37000000123",3611161,NC,Decentralized,5899,25207,New,Number of Homes Served,1933,Wake,14504,,2.62
"37000000123",3611161,NC,Decentralized,5900,25207,Replace,Number of Homes Served,1933,Wake,3624,,2.62
"37000000278",3612637,NC,Decentralized,8715,40876,Replace,Number of Homes Served,1934,Warren,344,,2.43
"37000000278",3612637,NC,Decentralized,8714,40876,New,Number of Homes Served,1934,Warren,676,,2.43
"37000000279",3612638,NC,Decentralized,8717,40882,Replace,Number of Homes Served,1935,Washington,312,,2.37
"37000000279",3612638,NC,Decentralized,8716,40882,New,Number of Homes Served,1935,Washington,204,,2.37
"37000000280",3612639,NC,Decentralized,8718,40886,New,Number of Homes Served,1936,Watauga,1496,,2.32
"37000000280",3612639,NC,Decentralized,8719,40886,Replace,Number of Homes Served,1936,Watauga,384,,2.32
"37000000281",3612640,NC,Decentralized,8721,40909,New,Number of Homes Served,1937,Wayne,6504,,2.49
"37000000281",3612640,NC,Decentralized,8722,40909,Replace,Number of Homes Served,1937,Wayne,820,,2.49
"37000000282",3612641,NC,Decentralized,8723,40911,New,Number of Homes Served,1938,Wilkes,3284,,2.35
"37000000282",3612641,NC,Decentralized,8724,40911,Replace,Number of Homes Served,1938,Wilkes,1864,,2.35
"37000000283",3612642,NC,Decentralized,8725,40919,New,Number of Homes Served,1939,Wilson,1188,,2.5
"37000000283",3612642,NC,Decentralized,8727,40919,Replace,Number of Homes Served,1939,Wilson,344,,2.5
"37000000284",3612643,NC,Decentralized,8729,40957,New,Number of Homes Served,1940,Yadkin,1591,,2.42
"37000000284",3612643,NC,Decentralized,8730,40957,Replace,Number of Homes Served,1940,Yadkin,544,,2.42
"37000000285",3612644,NC,Decentralized,8732,40958,Replace,Number of Homes Served,1941,Yancey,312,,2.35
"37000000285",3612644,NC,Decentralized,8731,40958,New,Number of Homes Served,1941,Yancey,1788,,2.35
"38000000024",3608303,ND,Decentralized,2645,9232,Replace,Number of Homes Served,1943,Barnes,55.2,,2
"38000000024",3608303,ND,Decentralized,2644,9232,New,Number of Homes Served,1943,Barnes,508.5,,2
"38000000025",3608304,ND,Decentralized,2646,9236,New,Number of Homes Served,1944,Benson,251.25,,3.05
"38000000025",3608304,ND,Decentralized,2647,9236,Replace,Number of Homes Served,1944,Benson,83.75,,3.05
"38000000026",3608305,ND,Decentralized,2648,9237,New,Number of Homes Served,1945,Billings,35,,2.33
"38000000027",3608306,ND,Decentralized,2649,9238,New,Number of Homes Served,1946,Bottineau,185,,2.08
"38000000027",3608306,ND,Decentralized,2650,9238,Replace,Number of Homes Served,1946,Bottineau,100,,2.08
"38000000029",3608308,ND,Decentralized,2681,9270,New,Number of Homes Served,1948,Burke,60,,2.41
"38000000029",3608308,ND,Decentralized,2682,9270,Replace,Number of Homes Served,1948,Burke,15,,2.41
"38000000030",3608309,ND,Decentralized,2683,9271,New,Number of Homes Served,1949,Burleigh,843.75,,2.32
"38000000030",3608309,ND,Decentralized,2684,9271,Replace,Number of Homes Served,1949,Burleigh,93.75,,2.32
"38000000031",3608310,ND,Decentralized,2685,9273,New,Number of Homes Served,1950,Cass,752,,2.27
"38000000031",3608310,ND,Decentralized,2686,9273,Replace,Number of Homes Served,1950,Cass,188,,2.27
"38000000032",3608311,ND,Decentralized,2687,9274,New,Number of Homes Served,1951,Cavalier,71.25,,2.13
"38000000032",3608311,ND,Decentralized,2688,9274,Replace,Number of Homes Served,1951,Cavalier,23.75,,2.13
"38000000033",3608312,ND,Decentralized,2689,9276,New,Number of Homes Served,1952,Dickey,202.5,,2.23
"38000000033",3608312,ND,Decentralized,2690,9276,Replace,Number of Homes Served,1952,Dickey,22.8,,2.23
"38000000034",3608313,ND,Decentralized,2691,9278,New,Number of Homes Served,1953,Divide,136.59,,2.1
"38000000034",3608313,ND,Decentralized,2692,9278,Replace,Number of Homes Served,1953,Divide,22.51,,2.1
"38000000035",3608314,ND,Decentralized,2693,9280,New,Number of Homes Served,1954,Dunn,210,,2.53
